,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-30,2018-06-29,2018-09-28,2018-12-31,2019-03-29,2019-06-28,2019-09-27,2019-12-31,2020-03-27,2020-06-26,2020-09-25,2020-12-31,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-29,2023-12-31
Goodwill,"12,343","12,296","12,188","12,100","11,993","11,706","11,357","11,289","11,396","11,204","10,865","10,629","10,008","9,449","9,473","9,401","9,908","9,863","9,856","14,109","12,964","16,840","16,465","16,764","16,673","16,617","16,887","17,506","17,618","17,693","17,455","19,363","19,598","18,910","18,329","18,782","18,678","18,545","18,144","18,358"
Intangible Assets,"15,252","15,141","14,767","14,272","14,061","14,374","13,062","12,843","12,634","12,485","11,381","10,499","8,759","7,743","7,091","7,235","7,112","6,999","6,999","7,478","9,780","10,075","9,865","10,002","11,165","10,830","11,033","11,044","11,172","11,213","10,945","15,250","15,142","14,978","14,617","14,849","14,897","14,941","14,741","14,349"
Other Long-Term Assets,"4,655","4,805","4,850","4,407","4,602","4,517","4,446","4,110","4,314","4,370","4,526","4,248","4,454","4,318","4,480","4,560","7,726","7,400","7,255","6,822","7,999","8,155","8,202","8,487","8,276","8,241","8,600","8,644","8,826","8,844","8,727","8,860","8,398","8,303","7,838","7,935","8,020","8,253","8,606","9,357"
Total Long-Term Assets,"60,237","61,618","60,862","59,037","58,897","60,735","56,414","56,601","54,753","58,221","55,971","53,260","50,950","52,185","52,111","51,351","55,240","53,569","53,464","58,286","59,807","65,636","64,316","65,970","65,779","65,318","66,774","68,056","68,061","67,713","66,366","71,809","71,908","70,028","68,332","70,172","70,524","70,865","69,711","70,971"
Total Assets,"91,289","95,489","96,314","92,023","91,016","93,538","93,008","89,996","91,263","94,094","93,927","87,270","91,201","91,146","90,515","87,896","93,282","89,593","86,877","83,216","88,347","89,996","87,433","86,381","94,013","94,689","97,184","87,296","89,993","90,194","90,606","94,354","94,064","93,169","92,471","92,763","97,404","98,456","97,578","97,703"
Accounts Payable,"9,959","10,575","10,517","9,234","8,853","9,997","9,877","2,795","9,626","10,235","11,153","9,490","10,251","10,363","10,212","8,748","10,218","10,842","10,317","2,719","10,986","12,819","12,727","11,312","12,640","11,668","12,750","11,145","10,929","12,124","12,830","14,619","13,272","14,213","16,103","15,749","15,593","16,483","16,837",0
Deferred Revenue,"6,257","6,469","6,391",400,"5,432","5,785","5,053","7,196","4,337","4,497",396,307,268,351,"4,313",410,"3,298","2,999","2,720","5,503","2,617","2,559","2,452","-7,508","2,275",0,0,"-7,628",0,0,0,"-10,017",0,0,"1,708",0,0,"-16,483","-16,837",0
Current Debt,"19,801","21,600","21,699","22,682","16,423","18,337","20,237","15,805","19,844","18,796","15,561","16,025","15,911","17,833","16,629","16,503","19,155","18,738","19,314","18,838","14,867","15,779","11,464","15,247","19,299","14,604","13,365","2,668","4,813","2,204","2,314","4,645","4,649","5,146","4,125","2,772","6,266","5,999","5,995","6,517"
Other Current Liabilities,"-5,961","-6,015","-5,847",58,"-4,585","-5,267","-3,622","1,133","-2,820","-3,984",682,710,"2,226",283,"-3,521","1,533","-1,191","-1,181",-921,"1,722",-527,"-1,775","-1,543","7,922","-1,817",576,776,"8,416",744,971,846,"10,703",866,"1,172",-497,"1,203","1,498","18,116","18,414","17,054"
Total Current Liabilities,"30,056","32,629","32,760","32,374","26,123","28,852","31,545","26,929","30,987","29,544","27,792","26,532","28,656","28,830","27,633","27,194","31,480","31,398","31,430","28,782","27,943","29,382","25,100","26,973","32,397","26,848","26,891","14,601","16,486","15,299","15,990","19,950","18,787","20,531","21,439","19,724","23,357","24,115","24,409","23,571"
Long-Term Debt,"18,640","18,643","20,111","19,063","26,087","25,977","25,949","28,311","26,990","29,252","31,663","29,684","31,538","31,805","32,471","31,182","29,792","28,063","25,523","25,376","29,400","29,296","31,012","27,516","31,094","37,729","39,502","40,125","40,170","39,804","39,394","38,116","37,052","36,755","35,462","36,377","36,134","35,626","34,176","35,547"
Other Long-Term Liabilities,"9,671","9,916","9,774","10,025","9,728","10,068","9,247","8,992","8,157","8,460","8,227","7,834","7,940","8,422","8,259","10,543","10,393","9,956","9,746","10,000","11,200","11,023","10,638","10,794","10,688","10,923","10,475","11,286","11,005","10,836","11,089","11,428","11,384","11,080","11,134","10,836","11,045","11,163","11,160","11,105"
Total Long-Term Liabilities,"28,311","28,559","29,885","29,088","35,815","36,045","35,196","37,303","35,147","37,712","39,890","37,518","39,478","40,227","40,730","41,725","40,185","38,019","35,269","35,376","40,600","40,319","41,650","38,310","41,782","48,652","49,977","51,411","51,175","50,640","50,483","49,544","48,436","47,835","46,596","47,213","47,179","46,789","45,336","46,652"
Total Liabilities,"58,367","61,188","62,645","61,462","61,938","64,897","66,741","64,232","66,134","67,256","67,682","64,050","68,134","69,057","68,363","68,919","71,665","69,417","66,699","64,158","68,543","69,701","66,750","65,283","74,179","75,500","76,868","66,012","67,661","65,939","66,473","69,494","67,223","68,366","68,035","66,937","70,536","70,904","69,745","70,223"
Total Debt,"38,441","40,243","41,810","41,745","42,510","44,314","46,186","44,116","46,834","48,048","47,224","45,709","47,449","49,638","49,100","47,685","48,947","46,801","44,837","44,214","44,267","45,075","42,476","42,763","50,393","52,333","52,867","42,793","44,983","42,008","41,708","42,761","41,701","41,901","39,587","39,149","42,400","41,625","40,171","42,064"
Debt Growth,9.46%,12.77%,15.47%,12.58%,10.59%,10.12%,10.47%,5.68%,10.17%,8.43%,2.25%,3.61%,1.31%,3.31%,3.97%,4.32%,3.16%,-5.72%,-8.68%,-7.28%,-9.56%,-3.69%,-5.27%,-3.28%,13.84%,16.10%,24.46%,0.07%,-10.74%,-19.73%,-21.11%,-0.07%,-7.30%,-0.25%,-5.09%,-8.45%,1.68%,-0.66%,1.48%,7.45%
Common Stock,"1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760","1,760"
Retained Earnings,"61,937","63,194","63,972","63,408","63,524","65,196","65,209","65,018","64,985","66,921","66,457","65,502","65,099","64,890","64,759","60,430","63,150","63,808","64,028","63,234","63,704","64,602","65,481","65,810","66,870","66,888","66,863","66,555","67,009","67,838","68,494","69,094","69,969","69,970","70,893","71,019","72,137","72,695","73,793","73,782"
Comprehensive Income,"-3,594","-2,986","-3,843","-5,777","-7,069","-8,736","-10,813","-10,174","-10,789","-10,153","-10,209","-11,205","-10,206","-10,489","-9,843","-10,305","-10,038","-11,774","-12,070","-12,814","-12,325","-12,981","-13,706","-13,499","-15,696","-16,460","-15,446","-14,601","-14,133","-13,299","-14,250","-14,330","-13,340","-14,801","-15,869","-14,895","-14,322","-14,017","-14,815","-14,275"
Shareholders' Equity,"32,654","34,071","33,429","30,320","28,837","28,418","26,049","25,554","24,914","26,637","26,076","23,062","22,876","22,001","22,119","17,072","19,610","18,323","18,264","16,981","17,735","18,181","18,713","18,981","18,158","17,484","18,607","19,299","20,355","22,249","22,179","22,999","24,845","23,005","22,805","24,105","25,217","26,013","26,325","25,941"
Total Liabilities and Equity,"91,289","95,489","96,314","92,023","91,016","93,538","93,008","89,996","91,263","94,094","93,927","87,270","91,201","91,146","90,515","87,896","93,282","89,593","86,877","83,216","88,347","89,996","87,433","86,381","94,013","94,689","97,184","87,296","89,993","90,194","90,606","94,354","94,064","93,169","92,471","92,763","97,404","98,456","97,578","97,703"
Net Cash / Debt,"-19,008","-18,634","-18,096","-20,070","-22,461","-23,367","-23,412","-24,216","-24,623","-23,973","-21,655","-23,508","-22,244","-22,414","-21,743","-27,010","-27,574","-27,447","-25,990","-28,099","-32,319","-31,714","-29,488","-31,588","-32,727","-32,517","-31,739","-31,879","-32,394","-28,966","-26,839","-30,136","-31,345","-30,282","-26,367","-27,518","-28,105","-25,931","-24,736","-29,701"
Net Cash Per Share,-4.26,-4.18,-4.07,-4.52,-5.08,-5.30,-5.32,-5.52,-5.62,-5.48,-4.96,-5.41,-5.13,-5.18,-5.03,-6.34,-6.40,-6.40,-6.05,-6.53,-7.51,-7.37,-6.82,-7.31,-7.57,-7.53,-7.35,-7.36,-7.48,-6.68,-6.18,-6.93,-7.19,-6.96,-6.07,-6.33,-6.47,-5.97,-5.70,-6.86
Working Capital,"3,493",996,"1,242","2,692",612,"5,996","3,951","5,049","6,466","5,523","6,329","10,164","7,478","11,595","10,131","10,771","9,351","6,562","4,626","1,983","-3,852",597,"-5,022","-1,983","-6,562","-4,163","2,523","3,519","4,639","5,446","7,182","8,250","2,595","3,369","2,610","2,700","2,867","3,523","3,476","3,458"
Book Value Per Share,7.42,7.76,7.63,6.93,6.61,6.53,5.99,5.89,5.76,6.16,6.04,5.36,5.34,5.15,5.18,4.01,4.60,4.31,4.29,3.98,4.15,4.26,4.37,4.43,4.23,4.07,4.33,4.49,4.73,5.16,5.14,5.32,5.74,5.31,5.27,5.57,5.83,6.01,6.09,6.01
