,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Other Long-Term Assets,"5,855","5,897","5,382","5,898","5,703","6,324","6,153","17,850","6,373","6,167","6,109","1,491","2,358","2,351","2,317","1,224","1,133","1,081","1,079",989,"1,160","1,192","1,071","4,424","1,055",463,531,506,470,418,423,399,351,329,307,246,254,247,245,244
Total Long-Term Assets,"28,840","28,922","27,433","29,515","27,972","28,758","27,995","28,524","28,475","28,046","28,080","14,146","13,447","13,073","13,089","12,340","12,324","12,144","12,195","12,112","12,308","11,895","11,576","11,719","11,517","7,661","7,739","7,771","7,643","7,580","7,537","7,482","7,347","7,215","7,083","7,112","7,117","7,105","7,055","7,112"
Total Assets,"35,605","36,309","37,122","37,363","35,694","36,587","36,587","36,477","36,140","36,139","37,448","20,038","20,157","19,106","19,237","18,718","18,219","18,219","18,327","18,693","18,361","17,913","17,484","17,562","18,465","11,363","11,339","11,443","10,971","10,379","10,357","10,219","10,129","10,052","9,929","10,255","10,174","10,233","10,166","10,428"
Accounts Payable,"2,853","3,023","2,979","3,152","2,934","3,009","2,734","1,510","2,657","2,665","2,739","1,744","1,597","1,667","1,656","1,839","1,874","2,024","2,061","2,129","2,193","2,095","1,988",976,"1,799",632,521,599,596,632,646,732,777,814,812,962,877,881,894,982
Current Debt,138,443,191,83,106,76,186,41,812,807,805,40,47,48,55,38,45,45,42,434,435,434,"1,434","1,034","1,342",391,384,376,489,13,14,5,3,1,1,0,0,0,0,206
Other Current Liabilities,"2,276","2,376","2,184","2,223","2,024","2,121","2,227","3,660","2,086","2,016","1,956",965,943,943,966,947,883,908,911,957,"1,031","1,092","1,038","2,115",966,635,672,685,595,582,548,516,475,507,568,520,526,529,560,596
Total Current Liabilities,"5,267","5,842","5,354","5,458","5,064","5,206","5,147","5,211","5,555","5,488","5,500","2,749","2,587","2,658","2,677","2,824","2,802","2,977","3,014","3,520","3,659","3,621","4,460","4,125","4,107","1,658","1,577","1,660","1,680","1,227","1,208","1,253","1,255","1,322","1,381","1,482","1,403","1,410","1,454","1,784"
Long-Term Debt,"7,609","7,612","8,797","8,769","8,711","8,713","9,091","8,786","8,257","8,278","9,501","8,044","8,046","6,796","6,802","6,806","6,309","6,312","6,315","5,896","5,899","5,901","4,905","4,906","5,777","4,695","4,697","4,699","4,224","4,227","4,272","4,227","4,228","4,169","4,170","4,162","3,988","3,989","3,794","3,500"
Other Long-Term Liabilities,"8,355","8,149","7,836","8,342","8,076","8,030","7,658","8,349","7,967","7,844","8,502","4,104","4,029","3,899","3,797","4,164","3,826","3,712","3,623","3,692","3,625","3,525","3,409","3,926","3,784","1,561","1,564","1,507","1,405","1,327","1,298","1,231","1,189","1,140","1,105","1,010","1,022","1,059","1,046","1,107"
Total Long-Term Liabilities,"15,964","15,761","16,633","17,111","16,787","16,743","16,749","17,135","16,224","16,122","18,003","12,148","12,075","10,695","10,599","10,970","10,135","10,024","9,938","9,588","9,524","9,426","8,314","8,832","9,561","6,256","6,261","6,206","5,629","5,554","5,570","5,458","5,417","5,309","5,275","5,172","5,010","5,048","4,840","4,607"
Total Liabilities,"21,231","21,603","21,987","22,569","21,851","21,949","21,896","22,346","21,779","21,610","23,503","14,897","14,662","13,353","13,276","13,794","12,937","13,001","12,952","13,108","13,183","13,047","12,774","12,957","13,668","7,914","7,838","7,866","7,309","6,781","6,778","6,711","6,672","6,631","6,656","6,654","6,413","6,458","6,294","6,391"
Total Debt,"7,747","8,055","8,988","8,852","8,817","8,789","9,277","8,827","9,069","9,085","10,306","8,084","8,093","6,844","6,857","6,844","6,354","6,357","6,357","6,330","6,334","6,335","6,339","5,940","7,119","5,086","5,081","5,075","4,713","4,240","4,286","4,232","4,231","4,170","4,171","4,162","3,988","3,989","3,794","3,706"
Debt Growth,-13.20%,-3.64%,7.72%,6.41%,13.81%,9.11%,3.22%,-0.28%,2.86%,3.37%,11.09%,-8.42%,-10.76%,-24.67%,-33.47%,-15.34%,-21.49%,-7.12%,-7.29%,-7.51%,-0.31%,-0.35%,-0.28%,-6.16%,12.39%,-19.72%,-19.85%,-14.56%,-33.80%,-16.63%,-15.65%,-16.61%,-10.23%,-1.65%,-2.68%,-1.65%,-5.74%,-4.34%,-9.04%,-10.96%
Common Stock,"5,631","5,682","6,956","7,604","7,645","7,675","8,573","8,643","8,648","8,679","8,693","8,710","8,748","8,761","8,794","8,802","8,818","8,833","8,848","8,857","8,152","7,979","7,803","7,807","7,817","5,194","5,172","5,156","5,160","4,965","4,956","4,768","4,596","4,550","4,467","4,414","4,408","4,249","4,237","4,147"
Retained Earnings,"9,061","9,163","9,276","9,379","9,520","9,605","9,553","8,834","8,753","8,871","8,940","-1,027",-768,-567,-519,"-1,248","-1,164","-1,073",-943,-358,-134,-256,-179,113,335,223,258,364,443,517,534,603,725,863,917,"1,028","1,159","1,334","1,485","1,720"
Comprehensive Income,"-3,301","-3,168","-3,836","-4,677","-5,591","-4,966","-5,532","-5,431","-5,175","-5,215","-5,858","-2,568","-2,498","-2,454","-2,327","-2,644","-2,386","-2,556","-2,544","-2,926","-2,852","-2,869","-2,928","-3,329","-3,369","-1,968","-1,929","-1,943","-1,941","-1,884","-1,911","-1,863","-1,864","-1,992","-2,111","-1,841","-1,806","-1,808","-1,850","-1,830"
Shareholders' Equity,"11,391","11,677","12,396","12,306","11,574","12,314","12,594","12,046","12,226","12,335","11,775","5,115","5,482","5,740","5,948","4,910","5,268","5,204","5,361","5,573","5,166","4,854","4,696","4,591","4,783","3,449","3,501","3,577","3,662","3,598","3,579","3,508","3,457","3,421","3,273","3,601","3,761","3,775","3,872","4,037"
Net Cash / Debt,"-7,082","-6,872","-5,716","-6,975","-7,626","-7,478","-7,538","-7,465","-7,685","-7,156","-7,106","-6,221","-5,540","-5,059","-5,042","-4,694","-5,149","-4,902","-4,822","-4,053","-5,015","-4,978","-5,018","-4,363","-4,528","-3,805","-3,716","-3,465","-3,475","-3,525","-3,562","-3,512","-3,711","-3,633","-3,718","-3,371","-3,451","-3,454","-3,370","-3,096"
Net Cash Per Share,-,-,-,-,-,-,-,-,-17.55,-15.83,-15.69,-,-11.10,-10.95,-10.91,-10.41,-10.24,-9.76,-9.61,-8.06,-10.26,-11.19,-10.98,-8.96,-10.29,-8.73,-8.46,-7.95,-7.92,-8.07,-8.21,-8.19,-8.73,-8.61,-8.85,-8.06,-8.26,-8.28,-8.12,-7.50
Working Capital,"1,498","1,545","4,335","2,390","2,658","2,623","3,445","2,742","2,110","2,605","3,868","3,143","4,123","3,375","3,471","3,554","3,093","3,098","3,118","3,061","2,394","2,397","1,448","1,718","2,841","2,044","2,023","2,012","1,648","1,572","1,612","1,484","1,527","1,515","1,465","1,661","1,654","1,718","1,657","1,532"
Book Value Per Share,31.71,29.88,31.61,31.32,28.41,30.22,30.90,27.58,27.91,28.16,26.88,11.66,12.46,13.02,13.46,10.21,10.93,10.77,11.10,11.54,10.97,10.91,10.77,10.65,10.99,7.91,8.03,8.28,8.44,8.33,8.34,8.21,8.25,8.20,7.89,8.72,9.13,9.14,9.40,9.80
