Date,Open,High,Low,Close,Adj Close,Volume
1962-04-02,0.0,0.6391599774360657,0.6326040029525757,0.6375210285186768,0.09467571973800659,228816
1962-04-03,0.0,0.6358820199966431,0.6194930076599121,0.6227710247039795,0.09248530119657516,205934
1962-04-04,0.0,0.6276879906654358,0.6063820123672485,0.6080210208892822,0.09029488265514374,320342
1962-04-05,0.0,0.6112989783287048,0.5899940133094788,0.6096600294113159,0.09053820371627808,488141
1962-04-06,0.0,0.6063820123672485,0.5899940133094788,0.5899940133094788,0.08761769533157349,175426
1962-04-09,0.0,0.6063820123672485,0.5899940133094788,0.5899940133094788,0.08761769533157349,175426
1962-04-10,0.0,0.5965489745140076,0.5850769877433777,0.5899940133094788,0.08761769533157349,228816
1962-04-11,0.0,0.6014660000801086,0.5867159962654114,0.5949100255966187,0.08834774047136307,442378
1962-04-12,0.0,0.5949100255966187,0.5817989706993103,0.5899940133094788,0.08761769533157349,266952
1962-04-13,0.0,0.6096600294113159,0.5899940133094788,0.6096600294113159,0.09053820371627808,327970
1962-04-16,0.0,0.6096600294113159,0.599826991558075,0.6014660000801086,0.0893213227391243,282206
1962-04-17,0.0,0.6031050086021423,0.599826991558075,0.599826991558075,0.08907797187566757,99154
1962-04-18,0.0,0.6162160038948059,0.604744017124176,0.6080210208892822,0.09029488265514374,152544
1962-04-19,0.0,0.6112989783287048,0.6031050086021423,0.6112989783287048,0.0907815545797348,122035
1962-04-23,0.0,0.6260489821434021,0.6063820123672485,0.6260489821434021,0.0929720550775528,358478
1962-04-24,0.0,0.6358820199966431,0.6227710247039795,0.6276879906654358,0.0932154729962349,282206
1962-04-25,0.0,0.6227710247039795,0.5965489745140076,0.599826991558075,0.08907797187566757,274579
1962-04-26,0.0,0.6145769953727722,0.6031050086021423,0.6031050086021423,0.08956477046012878,129662
1962-04-27,0.0,0.6129379868507385,0.599826991558075,0.6031050086021423,0.08956477046012878,198307
1962-04-30,0.0,0.599826991558075,0.5867159962654114,0.5899940133094788,0.08761769533157349,358478
1962-05-01,0.0,0.5981879830360413,0.5817989706993103,0.5981879830360413,0.08883456885814667,244070
1962-05-02,0.0,0.6227710247039795,0.6014660000801086,0.6194930076599121,0.09199845790863037,488141
1962-05-03,0.0,0.6227710247039795,0.6096600294113159,0.6227710247039795,0.09248530119657516,228816
1962-05-04,0.0,0.6162160038948059,0.6080210208892822,0.6162160038948059,0.0915118008852005,259325
1962-05-07,0.0,0.6178550124168396,0.6129379868507385,0.6129379868507385,0.09102504700422287,343224
1962-05-08,0.0,0.6260489821434021,0.6145769953727722,0.6244099736213684,0.09272876381874084,572040
1962-05-09,0.0,0.6227710247039795,0.6112989783287048,0.6162160038948059,0.0915118008852005,419496
1962-05-10,0.0,0.6162160038948059,0.6063820123672485,0.6080210208892822,0.09029488265514374,320342
1962-05-11,0.0,0.6129379868507385,0.5965489745140076,0.5965489745140076,0.08859115093946457,335597
1962-05-14,0.0,0.6145769953727722,0.5867159962654114,0.6145769953727722,0.09228235483169556,511022
1962-05-15,0.0,0.6293269991874695,0.6162160038948059,0.6194930076599121,0.09302058070898056,480514
1962-05-16,0.0,0.6276879906654358,0.6194930076599121,0.6211320161819458,0.09326674044132233,266952
1962-05-17,0.0,0.6276879906654358,0.6031050086021423,0.6178550124168396,0.09277458488941193,411869
1962-05-18,0.0,0.6375210285186768,0.6178550124168396,0.6342430114746094,0.09523537755012512,640685
1962-05-21,0.0,0.6391599774360657,0.6227710247039795,0.6293269991874695,0.09449727088212967,228816
1962-05-22,0.0,0.6276879906654358,0.6129379868507385,0.6162160038948059,0.09252847731113434,228816
1962-05-23,0.0,0.6162160038948059,0.5981879830360413,0.599826991558075,0.09006765484809875,396614
1962-05-24,0.0,0.6096600294113159,0.5981879830360413,0.5981879830360413,0.08982155472040176,427123
1962-05-25,0.0,0.6096600294113159,0.5965489745140076,0.6031050086021423,0.09055992215871811,480514
1962-05-28,0.0,0.6096600294113159,0.5178830027580261,0.5178830027580261,0.07776322960853577,1212725
1962-05-29,0.0,0.5850769877433777,0.5129669904708862,0.5637720227241516,0.08465374261140823,1426286
1962-05-31,0.0,0.6031050086021423,0.5867159962654114,0.6031050086021423,0.09055992215871811,1533067
1962-06-01,0.0,0.593271017074585,0.5670499801635742,0.593271017074585,0.08908317983150482,724584
1962-06-04,0.0,0.593271017074585,0.5736050009727478,0.5768830180168152,0.0866224467754364,564413
1962-06-05,0.0,0.5768830180168152,0.5572159886360168,0.5768830180168152,0.0866224467754364,587294
1962-06-06,0.0,0.593271017074585,0.5768830180168152,0.5768830180168152,0.0866224467754364,617803
1962-06-07,0.0,0.5752440094947815,0.5670499801635742,0.5670499801635742,0.08514595031738281,175426
1962-06-08,0.0,0.5719659924507141,0.5604940056800842,0.5654109716415405,0.08489987999200821,213562
1962-06-11,0.0,0.5670499801635742,0.5441049933433533,0.5539389848709106,0.08317727595567703,671194
1962-06-12,0.0,0.552299976348877,0.5359110236167908,0.5359110236167908,0.0804702416062355,587294
1962-06-13,0.0,0.5490220189094543,0.5342720150947571,0.5342720150947571,0.08022420108318329,472886
1962-06-14,0.0,0.5490220189094543,0.5359110236167908,0.5375499725341797,0.0807163342833519,480514
1962-06-15,0.0,0.5473830103874207,0.5244389772415161,0.5473830103874207,0.0821928083896637,617803
1962-06-18,0.0,0.5637720227241516,0.552299976348877,0.5572159886360168,0.08366942405700684,320342
1962-06-19,0.0,0.5604940056800842,0.545744001865387,0.5572159886360168,0.08366942405700684,274579
1962-06-20,0.0,0.5637720227241516,0.5342720150947571,0.5342720150947571,0.08022420108318329,251698
1962-06-21,0.0,0.5342720150947571,0.5195220112800598,0.5244389772415161,0.0787476971745491,335597
1962-06-22,0.0,0.5359110236167908,0.5129669904708862,0.5129669904708862,0.07702513784170151,434750
1962-06-25,0.0,0.5277169942855835,0.5014950037002563,0.5178830027580261,0.07776322960853577,556786
1962-06-26,0.0,0.5441049933433533,0.5277169942855835,0.5277169942855835,0.0792398527264595,343224
1962-06-27,0.0,0.5342720150947571,0.5228000283241272,0.5342720150947571,0.08022420108318329,167798
1962-06-28,0.0,0.5572159886360168,0.5424659848213196,0.5572159886360168,0.08366942405700684,533904
1962-06-29,0.0,0.5686879754066467,0.5604940056800842,0.5637720227241516,0.08465374261140823,388987
1962-07-02,0.0,0.5686879754066467,0.5572159886360168,0.5654109716415405,0.08489987999200821,221189
1962-07-03,0.0,0.5736050009727478,0.5621330142021179,0.5686879754066467,0.08539192378520966,251698
1962-07-05,0.0,0.5703269839286804,0.5654109716415405,0.5686879754066467,0.08539192378520966,144917
1962-07-06,0.0,0.5670499801635742,0.550661027431488,0.552299976348877,0.08293118327856064,175426
1962-07-09,0.0,0.5588549971580505,0.545744001865387,0.5572159886360168,0.08366942405700684,106781
1962-07-10,0.0,0.583437979221344,0.5654109716415405,0.5752440094947815,0.0863763764500618,678821
1962-07-11,0.0,0.583437979221344,0.5654109716415405,0.583437979221344,0.08760667592287064,251698
1962-07-12,0.0,0.5883550047874451,0.5736050009727478,0.5736050009727478,0.08613026887178421,198307
1962-07-13,0.0,0.5785220265388489,0.5670499801635742,0.5736050009727478,0.08613026887178421,244070
1962-07-16,0.0,0.5768830180168152,0.5686879754066467,0.5736050009727478,0.08613026887178421,106781
1962-07-17,0.0,0.5817989706993103,0.5768830180168152,0.5768830180168152,0.0866224467754364,259325
1962-07-18,0.0,0.5703269839286804,0.5637720227241516,0.5637720227241516,0.08465374261140823,144917
1962-07-19,0.0,0.5703269839286804,0.5637720227241516,0.5670499801635742,0.08514595031738281,68645
1962-07-20,0.0,0.5752440094947815,0.5703269839286804,0.5719659924507141,0.08588418364524841,76272
1962-07-23,0.0,0.5768830180168152,0.5670499801635742,0.5686879754066467,0.08539192378520966,251698
1962-07-24,0.0,0.5752440094947815,0.5670499801635742,0.5670499801635742,0.08514595031738281,144917
1962-07-25,0.0,0.5637720227241516,0.5604940056800842,0.5621330142021179,0.08440760523080826,91526
1962-07-26,0.0,0.5670499801635742,0.5604940056800842,0.5621330142021179,0.08440760523080826,99154
1962-07-27,0.0,0.5768830180168152,0.5539389848709106,0.5703269839286804,0.08563797920942307,251698
1962-07-30,0.0,0.5801600217819214,0.5768830180168152,0.5785220265388489,0.08686857670545578,68645
1962-07-31,0.0,0.593271017074585,0.5736050009727478,0.5899940133094788,0.08859113603830338,282206
1962-08-01,0.0,0.5899940133094788,0.5785220265388489,0.5817989706993103,0.08736063539981842,373733
1962-08-02,0.0,0.593271017074585,0.5850769877433777,0.593271017074585,0.08908317983150482,411869
1962-08-03,0.0,0.599826991558075,0.5883550047874451,0.599826991558075,0.09006765484809875,373733
1962-08-06,0.0,0.6063820123672485,0.599826991558075,0.6031050086021423,0.09055992215871811,457632
1962-08-07,0.0,0.6063820123672485,0.599826991558075,0.6063820123672485,0.09105192124843597,282206
1962-08-08,0.0,0.604744017124176,0.5899940133094788,0.5981879830360413,0.08982155472040176,160171
1962-08-09,0.0,0.6031050086021423,0.5899940133094788,0.5899940133094788,0.08859113603830338,259325
1962-08-10,0.0,0.6014660000801086,0.583437979221344,0.5965489745140076,0.08957548439502716,236443
1962-08-13,0.0,0.6162160038948059,0.5899940133094788,0.6096600294113159,0.09256121516227722,556786
1962-08-14,0.0,0.6129379868507385,0.604744017124176,0.6096600294113159,0.09256121516227722,190680
1962-08-15,0.0,0.6227710247039795,0.6129379868507385,0.6162160038948059,0.0935564711689949,396614
1962-08-16,0.0,0.6358820199966431,0.6112989783287048,0.6244099736213684,0.094800665974617,838992
1962-08-17,0.0,0.6342430114746094,0.6244099736213684,0.6293269991874695,0.0955471619963646,655939
1962-08-20,0.0,0.6407989859580994,0.630964994430542,0.6326040029525757,0.09604470431804657,640685
1962-08-21,0.0,0.6457149982452393,0.6326040029525757,0.6375210285186768,0.09679117798805237,594922
1962-08-22,0.0,0.6653820276260376,0.6326040029525757,0.6555489897727966,0.09952830523252487,1182216
1962-08-23,0.0,0.6621040105819702,0.6358820199966431,0.6489930152893066,0.09853293746709824,640685
1962-08-24,0.0,0.6539099812507629,0.6440759897232056,0.6522709727287292,0.09903057664632797,404242
1962-08-27,0.0,0.6571869850158691,0.647354006767273,0.6506320238113403,0.09878169000148773,518650
1962-08-28,0.0,0.6522709727287292,0.6391599774360657,0.6391599774360657,0.09704001247882843,450005
1962-08-29,0.0,0.6391599774360657,0.630964994430542,0.6391599774360657,0.09704001247882843,183053
1962-08-30,0.0,0.6342430114746094,0.6227710247039795,0.6326040029525757,0.09604470431804657,388987
1962-08-31,0.0,0.630964994430542,0.6227710247039795,0.6293269991874695,0.0955471619963646,526277
