,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Other Long-Term Assets,456,415,436,214,209,232,241,213,205,225,241,272,292,380,389,449,508,485,516,525,570,570,566,641,665,614,612,684,719,722,757,593,897,837,963,794,764,785,900,774
Total Long-Term Assets,"3,147","3,064","3,082","2,811","2,760","2,800","5,327","4,887","4,813","4,832","4,972","4,998","4,991","5,068","5,061","5,101","5,213","5,749","5,755","5,854","6,538","6,491","6,466","6,636","6,768","6,646","6,611","6,549","6,524","6,466","6,473","6,216","58,305","58,088","57,635","56,117","56,202","55,975","55,757","55,446"
Total Assets,"6,011","6,057","6,270","6,773","5,448","6,013","8,163","8,183","8,261","8,291","8,676","8,669","8,654","8,791","8,714","9,425","8,497","9,217","9,383","9,441","9,720","10,185","10,188","11,348","10,463","11,105","11,452","12,537","12,830","13,398","14,111","15,026","66,092","64,323","61,813","61,784","62,024","60,695","60,561","60,589"
Accounts Payable,206,198,192,191,181,181,211,206,168,178,199,183,162,162,170,195,196,192,194,211,217,214,188,190,203,186,186,233,241,210,244,205,410,385,371,450,456,488,458,557
Deferred Revenue,"1,310","1,322","1,266","1,254","1,356","1,387","1,453","1,421","1,458","1,460","1,408","1,509","1,510","1,502","1,424","1,613","1,679","1,689","1,576","1,641","1,689","1,709","1,614","1,928","1,897","1,850","1,720","2,168","2,111","2,099","2,006","2,217","3,167","2,933","2,870","3,126","3,175","3,148","3,022","3,461"
Current Debt,0,0,0,0,365,0,0,143,472,309,400,0,0,0,0,399,400,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,66,14,52,226,936,825,47,47
Other Current Liabilities,738,732,926,"2,475",677,672,841,"1,138",884,898,"1,044",919,797,698,814,"1,007",860,843,747,778,749,776,872,975,883,"1,004",909,"1,186","1,051","1,006","1,136","1,393","2,010","1,626","1,755","2,197","1,827","1,569","1,691","2,060"
Total Current Liabilities,"2,254","2,252","2,384","3,920","2,579","2,240","2,505","2,908","2,982","2,845","3,051","2,611","2,469","2,362","2,408","3,214","3,135","2,724","2,517","2,630","2,655","2,699","3,373","3,093","2,983","3,040","2,815","3,587","3,403","3,315","3,386","3,815","5,653","4,958","5,048","5,999","6,394","6,030","5,218","6,125"
Long-Term Debt,799,799,799,795,799,"1,494","3,489","3,468","3,469","3,470","3,563","3,564","3,565","3,566","3,568","3,170","3,170","3,660","3,661","3,662","4,280","4,285","3,581","4,568","4,552","4,528","4,673","4,654","4,636","4,608","4,621","4,606","12,018","11,408","11,326","11,307","11,293","11,223","11,958","11,953"
Other Long-Term Liabilities,741,707,687,709,671,654,655,644,620,631,631,713,696,683,684,923,774,766,762,845,750,741,807,883,854,866,955,944,885,"1,039","1,003","1,069","5,211","5,157","5,040","4,734","4,565","4,373","4,361","4,411"
Total Long-Term Liabilities,"1,540","1,506","1,486","1,504","1,470","2,148","4,144","4,112","4,089","4,101","4,194","4,277","4,261","4,249","4,252","4,093","3,944","4,426","4,423","4,507","5,030","5,026","4,388","5,451","5,406","5,394","5,628","5,598","5,521","5,647","5,624","5,675","17,229","16,565","16,366","16,041","15,858","15,596","16,319","16,364"
Total Liabilities,"3,794","3,758","3,870","5,424","4,049","4,388","6,649","7,020","7,071","6,946","7,245","6,888","6,730","6,611","6,660","7,307","7,079","7,150","6,940","7,137","7,685","7,725","7,761","8,544","8,389","8,434","8,443","9,185","8,924","8,962","9,010","9,490","22,882","21,523","21,414","22,040","22,252","21,626","21,537","22,489"
Total Debt,799,799,799,795,"1,164","1,494","3,489","3,611","3,941","3,779","3,963","3,564","3,565","3,566","3,568","3,569","3,570","3,660","3,661","3,662","4,280","4,285","4,280","4,568","4,552","4,528","4,673","4,654","4,636","4,608","4,621","4,606","12,084","11,422","11,378","11,533","12,229","12,048","12,005","12,000"
Debt Growth,-,-,-,-0.50%,45.68%,86.98%,336.67%,354.21%,238.57%,152.95%,13.59%,-1.30%,-9.54%,-5.64%,-9.97%,0.14%,0.14%,2.64%,2.61%,2.61%,19.89%,17.08%,16.91%,24.74%,6.36%,5.67%,9.18%,1.88%,1.85%,1.77%,-1.11%,-1.03%,160.66%,147.87%,146.22%,150.39%,1.20%,5.48%,5.51%,4.05%
Common Stock,"-6,012","-6,110","-6,055","-5,944","-6,034","-6,164","-6,381","-6,842","-7,036","-7,120","-7,827","-7,787","-7,985","-8,098","-8,549","-8,665","-9,790","-9,392","-9,395","-9,914","-10,572","-10,547","-11,024","-11,102","-12,281","-12,275","-12,249","-12,221","-12,240","-12,208","-12,177","-12,144","24,419","22,946","20,470","19,490","18,965","18,002","17,540","16,235"
Retained Earnings,"7,565","7,766","7,877","6,946","7,166","7,438","7,592","7,636","7,838","8,123","8,924","9,210","9,509","9,816","10,066","10,023","10,427","10,680","11,003","11,284","11,532","11,710","12,054","12,205","12,691","13,189","13,368","13,367","13,920","14,237","14,772","15,017","16,065","17,298","17,735","17,784","18,171","18,279","18,725","18,728"
Comprehensive Income,-190,-214,-281,-514,-593,-511,-553,-600,-580,-627,-635,-773,-735,-699,-678,-649,-630,-705,-703,-742,-633,-651,-684,-624,-660,-704,-677,-637,-648,-764,-750,-841,-782,-811,"-1,038",-886,-861,-813,-846,-763
Shareholders' Equity,"1,363","1,442","1,541",488,539,763,658,194,222,376,462,650,789,"1,019",839,709,7,583,905,628,327,512,346,479,-250,210,442,509,"1,032","1,265","1,845","2,032","39,702","39,433","37,167","36,388","36,275","35,468","35,419","34,200"
Net Cash / Debt,732,818,"1,119","1,705",12,226,"-2,048","-2,124","-2,341","-2,212","-1,564","-1,164","-1,154","-1,182","-1,256",-778,"-1,814","-1,725","-1,458","-1,686","-2,844","-2,365","-2,261","-1,654","-2,600","-1,844","-1,505",-523,-118,613,"1,286","1,910","-7,677","-7,849","-9,989","-10,232","-10,824","-10,486","-10,359","-10,683"
Net Cash / Debt Growth,-33.82%,-25.70%,43.83%,124.05%,-98.36%,-72.37%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Net Cash Per Share,2.64,2.96,4.06,6.62,0.04,0.82,-7.46,-7.80,-8.76,-8.29,-5.90,-4.45,-4.42,-4.55,-4.87,-3.03,-7.13,-6.81,-5.75,-6.70,-11.45,-9.56,-9.17,-6.74,-10.69,-7.62,-6.23,-2.17,-0.49,2.54,5.32,7.89,-27.79,-23.13,-30.19,-31.30,-33.60,-32.79,-32.58,-33.82
Working Capital,610,741,804,42,109,973,331,388,466,614,653,"1,060","1,194","1,361","1,245","1,110",149,744,"1,111",957,527,995,349,"1,619",712,"1,419","2,026","2,401","2,903","3,617","4,252","4,995","2,134","1,277",-870,-332,-572,"-1,310",-414,-982
Book Value Per Share,5.01,5.31,5.69,1.79,1.97,2.79,2.42,0.72,0.84,1.42,1.76,2.51,3.06,3.96,3.28,2.79,0.03,2.32,3.60,2.52,1.32,2.08,1.41,1.96,-1.03,0.87,1.84,2.12,4.29,5.25,7.66,8.44,144.27,116.67,112.76,112.27,112.90,111.08,111.56,108.43
