Date,Open,High,Low,Close,Adj Close,Volume,Close_Pct_Change,Price Change,RSI,MACD,Signal_Line,MACD_Histogram
1993-03-12,2.2916669845581055,2.75,2.25,2.6458330154418945,2.361207962036133,28573200,,,,0.0,0.0,0.0
1993-03-15,2.6875,2.7083330154418945,2.5833330154418945,2.6145830154418945,2.3333194255828857,6580800,-1.1811130955698634,-0.03125,,-0.002492877492877632,-0.0004985754985755265,-0.0019943019943021055
1993-03-16,2.5833330154418945,2.625,2.5208330154418945,2.5520830154418945,2.27754282951355,3928800,-2.390439793960164,-0.0625,,-0.009403332765156591,-0.0022795269518917395,-0.007123805813264852
1993-03-17,2.5208330154418945,2.5625,2.4166669845581055,2.4583330154418945,2.193877696990967,3170400,-3.6734822914593734,-0.09375,,-0.022188979115060015,-0.006261417384525394,-0.01592756173053462
1993-03-18,2.5208330154418945,2.5416669845581055,2.4583330154418945,2.5416669845581055,2.268246650695801,735600,3.389840454954962,0.08333396911621094,,-0.025305633515371184,-0.010070260610694552,-0.015235372904676633
1993-03-19,2.4791669845581055,2.5416669845581055,2.4791669845581055,2.5208330154418945,2.2496538162231445,542400,-0.8197007352332197,-0.020833969116210938,,-0.02912104252186065,-0.01388041699292777,-0.01524062552893288
1993-03-22,2.5,2.5416669845581055,2.375,2.375,2.119509220123291,1749600,-5.785094362578336,-0.14583301544189453,,-0.043411862291292014,-0.01978670605260062,-0.023625156238691394
1993-03-23,2.4166669845581055,2.5416669845581055,2.3333330154418945,2.5416669845581055,2.268246650695801,2000400,7.0175410967949325,0.16666698455810547,,-0.04081827944172334,-0.023993020730425165,-0.016825258711298172
1993-03-24,2.5,2.5416669845581055,2.4166669845581055,2.4791669845581055,2.212470531463623,1009200,-2.4589970943004857,-0.0625,,-0.043306859494719685,-0.027855788483284072,-0.015451071011435613
1993-03-25,2.4791669845581055,2.4791669845581055,2.375,2.375,2.119509220123291,1035600,-4.201697153400508,-0.10416698455810547,,-0.05307269323894248,-0.03289916943441576,-0.020173523804526722
1993-03-26,2.4166669845581055,2.4166669845581055,2.375,2.375,2.119509220123291,1326000,0.0,0.0,,-0.060119170466023775,-0.03834316964073736,-0.021776000825286412
1993-03-29,2.4166669845581055,2.4583330154418945,2.3333330154418945,2.3645830154418945,2.110213279724121,518400,-0.43858928807251063,-0.010416984558105469,,-0.06578578050365991,-0.043831691813321874,-0.021954088690338033
