,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Intangible Assets,44.8,43.8,42.8,41.8,36.1,35.4,162.4,155.7,150,140,135,128,128,129,130,129,131,121,119,115,115,111,106,110,102,101,102,104,102,102,66,45,44,33,15,15,15,0,0,0
Other Long-Term Assets,254.4,255.4,251.7,201.8,236.7,231.5,399,384.9,327,323,330,340,337,340,356,344,350,340,330,318,314,304,291,295,299,304,309,311,313,211,273,285,639,667,652,786,798,808,799,"1,431"
Total Long-Term Assets,"7,564","7,899","8,321","8,724","9,106","9,632","11,106","11,612","12,061","12,388","12,701","12,476","12,380","12,261","12,206","11,998","11,862","11,639","11,559","11,387","11,530","11,375","11,233","11,198","10,961","10,814","10,760","10,656","10,522","10,438","9,952","9,782","9,956","9,685","9,600","9,640","9,550","9,465","9,353","11,326"
Total Assets,"12,476","11,305","11,660","11,338","11,485","10,998","12,870","12,739","15,581","15,762","15,632","15,131","15,185","14,936","14,857","13,463","13,522","12,987","13,156","12,661","12,942","12,863","12,902","12,172","12,441","11,950","11,931","12,023","12,011","12,007","11,766","12,375","13,782","13,423","13,280","13,313","13,398","13,537","13,543","14,376"
Accounts Payable,593.7,551.9,555.7,65.8,693.2,701.2,825.4,917.7,880,742,843,638,657,616,635,472,447,429,467,545,432,416,459,437,378,389,424,424,451,545,537,565,629,806,711,575,452,451,497,167
Deferred Revenue,477.3,63.4,460.8,325.4,495.2,17.3,381.9,161.5,227,13,86,42,184,5,92,89,154,21,313,149,301,21,184,119,239,8,143,130,341,9,375,700,598,72,511,229,284,9,282,130
Current Debt,347.1,87.3,9,540.1,79.4,12.4,4.2,5.5,4,1,1,1,0,797,798,2,10,23,0,5,85,587,586,90,594,92,93,337,88,83,93,89,587,87,96,93,104,100,101,96
Other Current Liabilities,17.6,17.7,23.3,48.4,43.5,22.6,62.1,130.5,162,17,36,5,12,23,26,17,15,9,8,6,8,18,16,19,24,126,21,15,11,6,10,78,414,132,63,98,22,62,46,407
Total Current Liabilities,"1,436",720.3,"1,049",979.7,"1,311",753.5,"1,274","1,215","1,273",773,966,686,853,"1,441","1,551",580,626,482,788,705,826,"1,042","1,245",665,"1,235",615,681,906,891,643,"1,015","1,432","2,228","1,097","1,381",995,862,622,926,800
Long-Term Debt,"4,592","4,592","4,592","4,593","4,593","4,593","5,593","5,593","5,539","5,540","5,540","5,778","5,780","4,986","4,988","4,692","4,693","4,695","4,697","4,698","4,903","4,400","4,385","4,150","4,155","4,150","4,155","3,886","3,879","3,863","3,640","3,627","3,115","3,111","3,150","3,132","3,148","3,144","3,146","3,136"
Other Long-Term Liabilities,"1,139","1,147","1,163","1,194","1,163","1,177","1,536","1,544","1,575","2,284","2,146","2,175","2,169","2,119","2,078","1,507","1,538","1,488","1,508","1,527","1,543","1,603","1,591","1,720","1,648","1,609","1,620","1,628","1,571","1,543","1,497","1,280","1,686","1,701","1,652","1,333","1,298","1,251","1,170","2,067"
Total Long-Term Liabilities,"5,732","5,740","5,756","5,786","5,756","5,769","7,129","7,137","7,114","7,824","7,686","7,953","7,949","7,105","7,066","6,199","6,231","6,183","6,205","6,225","6,446","6,003","5,976","5,870","5,803","5,759","5,775","5,514","5,450","5,406","5,137","4,907","4,801","4,812","4,802","4,465","4,446","4,395","4,316","5,203"
Total Liabilities,"7,167","6,460","6,805","6,766","7,067","6,523","8,402","8,352","8,387","8,597","8,652","8,639","8,802","8,546","8,617","6,779","6,857","6,665","6,993","6,930","7,272","7,045","7,221","6,535","7,038","6,374","6,456","6,420","6,341","6,049","6,152","6,339","7,029","5,909","6,183","5,460","5,308","5,017","5,242","6,003"
Total Debt,"4,592","4,592","4,592","4,593","4,593","4,593","5,593","5,593","5,539","5,540","5,540","5,778","5,780","5,783","5,786","4,692","4,693","4,695","4,697","4,698","4,988","4,987","4,971","4,240","4,749","4,242","4,248","4,223","3,967","3,946","3,733","3,716","3,702","3,198","3,246","3,225","3,252","3,244","3,247","3,232"
Debt Growth,186.16%,48.24%,48.24%,48.24%,0.00%,0.00%,21.78%,21.78%,20.61%,20.63%,-0.94%,3.31%,4.35%,4.39%,4.44%,-18.80%,-18.81%,-18.81%,-18.82%,0.13%,6.29%,6.22%,5.83%,-9.75%,-4.79%,-14.94%,-14.54%,-0.40%,-16.47%,-6.98%,-12.12%,-12.01%,-6.68%,-18.96%,-13.05%,-13.21%,-12.16%,1.44%,0.03%,0.22%
Common Stock,0.6,0.5,0.5,0.5,0.5,2.4,2.4,2.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Retained Earnings,"4,379","3,622","3,679","3,175","3,334","3,080","3,101","3,058","3,014","2,991","2,892","2,365","2,272","2,205","2,048","2,443","2,436","2,514","2,474","2,463","2,047","2,111","2,109","1,958","1,961","1,997","1,905","1,927","2,013","2,183","1,933","2,088","2,907","3,729","4,087","3,867","4,348","4,797","4,681",0
Comprehensive Income,-52,-22.4,-72.4,-159.8,-240.3,-205.8,-213.6,-249.8,-202,-243,-273,-398,-378,-325,-275,-263,-248,-309,-308,-371,-341,-344,-374,-366,-440,-426,-388,-320,-305,-296,-316,-257,-266,-285,-270,-230,-224,-199,-225,0
Shareholders' Equity,"4,944","4,482","4,497","4,210","4,062","4,116","4,112","4,035","4,042","3,984","3,860","3,348","3,279","3,270","3,167","3,579","3,594","3,556","3,436","2,958","2,955","3,066","2,980","2,897","2,728","2,873","2,826","2,922","3,029","3,246","2,938","3,206","4,002","4,589","4,444","5,051","5,453","5,804","5,723","8,373"
Total Liabilities and Equity,"12,476","11,305","11,660","11,338","11,485","10,998","12,870","12,739","15,581","15,762","15,632","15,131","15,185","14,936","14,857","13,463","13,522","12,987","13,156","12,661","12,942","12,863","12,902","12,172","12,441","11,950","11,931","12,023","12,011","12,007","11,766","12,375","13,782","13,423","13,280","13,313","13,398","13,537","13,543","14,376"
Net Cash / Debt,"-1,062.1","-2,398.3","-1,941.2","-2,595.9","-2,813.7","-3,782.7","-4,649.4","-5,306.7","-2,850","-3,532","-3,986","-4,614","-4,468","-3,782","-3,794","-3,857","-3,757","-3,967","-3,675","-4,016","-4,317","-4,129","-3,952","-3,953","-3,996","-3,679","-3,695","-3,540","-3,163","-3,169","-2,976","-2,088","-1,085",-828,"-1,054",-902,-427,-25,7,"-1,200"
Net Cash Per Share,-3.87,-9.37,-7.78,-10.49,-11.70,-16.02,-19.87,-22.70,-12.21,-15.13,-17.10,-19.79,-19.17,-16.18,-16.27,-16.48,-16.00,-16.89,-15.63,-17.42,-19.22,-18.57,-17.91,-18.05,-18.45,-17.14,-17.27,-16.47,-14.64,-14.63,-13.85,-9.69,-5.17,-3.96,-5.25,-4.57,-2.17,-0.13,0.04,-6.30
Working Capital,"1,802","3,475","2,685","2,290","1,635","1,068",612.9,490.6,-88.1,"2,247","2,601","1,965","1,969","1,952","1,234","1,100",885,"1,034",866,809,569,586,446,424,309,245,521,490,461,598,926,799,"1,161","1,598","2,641","2,299","2,678","2,986","3,450","3,264"
Book Value Per Share,18.04,17.54,18.10,17.08,16.96,17.50,17.64,17.31,17.33,17.08,16.56,14.36,14.07,14.00,13.58,15.33,15.37,15.20,14.72,12.91,13.23,13.87,13.61,13.32,12.63,13.39,13.21,13.62,14.09,15.06,13.67,14.98,19.19,22.04,22.20,25.69,27.79,29.83,29.75,44.05
