,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Other Long-Term Assets,81.12,95.87,97.15,98.55,75.66,96.82,96.77,96.39,73.44,81.31,142.62,148.31,101.56,112.36,119.66,133.56,142.97,146.07,168.9,205.23,162.91,157.07,147.95,149.28,153.11,139.88,146.49,150.15,163.66,169.9,189.2,208.73,225,219,205,198,204,198,221,265
Total Long-Term Assets,"2,719","3,116","3,258","3,189","3,240","3,185","3,262","3,317","3,307","4,363","4,888","4,908","4,736","4,804","4,930","5,196","5,545","5,597","6,955","6,992","6,872","8,021","8,072","7,928","8,092","7,911","7,928","8,059","8,327","8,212","8,270","8,201","8,352","8,096","7,803","7,464","7,780","7,885","7,999","9,882"
Total Assets,"4,519","5,210","5,499","5,535","5,476","5,522","5,635","5,704","5,648","7,357","8,186","8,204","8,303","8,122","8,431","8,864","9,367","9,636","11,549","11,585","11,393","12,666","12,704","12,412","12,780","12,354","12,035","12,161","12,361","12,665","12,438","12,461","12,606","12,778","12,134","11,666","12,038","12,508","14,155","15,168"
Accounts Payable,349.07,384.1,392.66,403.59,400.2,397.62,392.95,416.34,415.59,597.83,735.14,682.72,633.77,651.12,724.2,749.85,788.61,812.66,981.64,941.75,942.4,952.69,"1,032",997.87,942.8,893.81,756.85,847.73,932.41,"1,229","1,191","1,263","1,176","1,370","1,457","1,356","1,339","1,371","1,475","1,723"
Current Debt,41.54,35.11,71.49,72.91,61.94,62.3,39.38,37.17,56.03,75.37,60.83,74.83,66.11,91.99,96.86,126.89,126.36,142.28,177.37,118.37,121.83,352.46,352.14,353.72,547.89,309.96,309.38,316.51,280.31,440.6,291.9,239.94,238,223,242,231,222,234,778,784
Other Current Liabilities,287.35,356.71,286.06,294.89,282.36,312.39,294.04,344.18,280.35,376.22,372.41,391.66,510.9,416.6,400.6,425.6,407.75,519.85,629.29,675.57,626.12,666.35,722.85,702.46,687.82,735.2,883.55,762.26,775.78,767.5,795.01,819.34,751,902,786,764,710,807,775,"1,052"
Total Current Liabilities,677.95,775.92,750.21,771.39,744.5,772.31,726.37,797.7,751.97,"1,049","1,168","1,149","1,211","1,160","1,222","1,302","1,323","1,475","1,788","1,736","1,690","1,971","2,107","2,054","2,179","1,939","1,950","1,926","1,988","2,437","2,278","2,322","2,165","2,495","2,485","2,351","2,271","2,412","3,028","3,559"
Long-Term Debt,"1,264","1,696","1,880","1,825","1,784","1,672","1,652","1,570","1,529","2,743","3,275","3,189","3,276","2,933","2,891","3,022","3,278","3,171","4,261","4,250","4,189","5,203","5,042","4,867","4,853","4,777","4,270","4,132","4,011","3,691","3,576","3,537","3,986","3,841","3,440","3,456","3,713","3,795","4,552","4,907"
Other Long-Term Liabilities,225.83,267.26,266.28,270.36,226.37,297.91,302.02,299.57,252.52,329.84,435.29,438.12,373.8,422.4,461.89,498.85,559.88,571.62,722.17,702.1,675.63,635.07,645.36,618.4,699.88,650.63,667.64,687.38,690.14,679.21,689.93,683.31,668,643,604,582,587,596,607,729
Total Long-Term Liabilities,"1,490","1,963","2,146","2,095","2,011","1,970","1,954","1,870","1,781","3,073","3,710","3,627","3,649","3,356","3,353","3,521","3,837","3,742","4,983","4,952","4,864","5,838","5,688","5,485","5,553","5,428","4,938","4,819","4,701","4,370","4,266","4,221","4,654","4,484","4,044","4,038","4,300","4,391","5,159","5,636"
Total Liabilities,"2,168","2,739","2,896","2,867","2,755","2,743","2,680","2,667","2,533","4,122","4,878","4,777","4,860","4,515","4,574","4,823","5,160","5,217","6,772","6,688","6,555","7,809","7,794","7,539","7,731","7,367","6,887","6,746","6,689","6,807","6,544","6,543","6,819","6,979","6,529","6,389","6,571","6,803","8,187","9,195"
Total Debt,"1,306","1,731","1,951","1,898","1,846","1,735","1,691","1,607","1,585","2,819","3,335","3,264","3,342","3,025","2,988","3,149","3,404","3,313","4,439","4,369","4,311","5,555","5,394","5,220","5,401","5,087","4,579","4,448","4,291","4,132","3,868","3,777","4,224","4,064","3,682","3,687","3,935","4,029","5,330","5,691"
Debt Growth,16.75%,62.13%,41.76%,44.66%,41.38%,0.23%,-13.32%,-15.32%,-14.16%,62.49%,97.20%,103.09%,110.88%,7.33%,-10.43%,-3.54%,1.86%,9.51%,48.57%,38.74%,26.63%,67.67%,21.53%,19.50%,25.30%,-8.42%,-15.11%,-14.79%,-20.55%,-18.78%,-15.54%,-15.08%,-1.56%,-1.64%,-4.81%,-2.39%,-6.84%,-0.86%,44.76%,54.35%
Common Stock,"1,009","1,025","1,035","1,047","1,058","1,064","1,073","1,087","1,094","1,105","1,114","1,114","1,120","1,126","1,133","1,139","1,145","1,149","1,407","1,412","1,358","1,293","1,182","1,079","1,070",988.99,996.72,"1,003",978.69,926.8,632.44,419.75,131,-5,-399,-735,-880,-881,-871,-864
Retained Earnings,"1,322","1,426","1,531","1,623","1,703","1,810","1,930","2,031","2,126","2,234","2,375","2,504","2,590","2,727","2,878","3,000","3,124","3,272","3,429","3,563","3,599","3,697","3,847","4,000","4,140","4,283","4,402","4,595","4,776","5,042","5,347","5,631","5,794","5,995","6,344","6,536","6,656","6,852","7,059","7,194"
Comprehensive Income,20.01,20.2,36.51,-2.03,-40.23,-94.62,-49.22,-82.09,-105.47,-104.75,-181.5,-190.67,-267.18,-245.64,-154.27,-97.61,-70.48,-14.62,-116.06,-134.79,-174.95,-190.85,-188.55,-260.75,-200.89,-313.9,-279.76,-209.72,-99.01,-126.12,-101.09,-148.58,-153,-206,-355,-539,-323,-280,-235,-372
Shareholders' Equity,"2,351","2,471","2,603","2,668","2,721","2,780","2,954","3,037","3,115","3,234","3,308","3,427","3,443","3,607","3,857","4,041","4,198","4,407","4,719","4,840","4,782","4,799","4,840","4,818","5,009","4,958","5,119","5,388","5,656","5,843","5,878","5,902","5,772","5,784","5,590","5,262","5,453","5,691","5,953","5,958"
Net Cash / Debt,"-1,155.29","-1,617.49","-1,841.76","-1,653.4","-1,731.54","-1,559.14","-1,548.02","-1,470.14","-1,497.31","-2,589.34","-3,062.26","-2,992.32","-3,114.37","-2,760.65","-2,684.02","-2,873.53","-3,124.21","-3,067.39","-4,093.35","-4,027.16","-3,978.74","-5,238.97","-5,018.35","-4,786.86","-4,877.86","-4,754.34","-4,102.91","-4,026.88","-3,978.76","-3,541.4","-3,539.16","-3,374.67","-3,950","-3,737","-3,417","-3,418","-3,657","-3,687","-3,426","-5,290"
Working Capital,"1,122","1,318","1,491","1,574","1,491","1,565","1,646","1,589","1,589","1,944","2,130","2,146","2,357","2,158","2,279","2,366","2,499","2,564","2,805","2,857","2,831","2,673","2,525","2,430","2,509","2,504","2,157","2,176","2,046","2,017","1,890","1,937","2,089","2,187","1,846","1,851","1,987","2,211","3,128","1,727"
Book Value Per Share,7.82,8.20,8.62,8.81,8.98,9.14,9.71,9.96,10.20,10.56,10.79,11.16,11.20,11.71,12.51,13.08,13.58,14.23,15.24,15.22,15.03,15.25,15.42,15.63,16.34,16.14,16.84,17.71,18.58,19.26,19.45,20.08,19.80,20.29,19.76,19.18,20.41,21.31,22.27,22.27
