,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Goodwill,"4,639","4,621","4,621","4,593","4,588","4,588","4,588","4,588","4,588","4,581","4,581","4,581","4,543","4,543","4,531","4,531","4,531","4,518","4,518","4,518","4,507","4,507","4,507","4,463","4,454","4,416","4,416","4,402","4,402","4,402","4,402","4,385","4,374","4,663","4,663","4,722","4,722","4,722","4,722",0
Other Long-Term Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-173,172",0
Total Long-Term Assets,"199,852","204,598","209,400","214,678","218,949","216,061","218,703","220,094","222,038","217,006","218,022","217,017","215,754","214,425","215,369","214,740","213,847","213,002","210,835","209,271","211,917","211,565","211,462","197,719","193,367","185,556","184,454","204,021","197,996","196,161","193,444","195,710","190,550","192,630","193,961","197,813","193,921","194,259","222,195",0
Total Assets,"258,238","262,045","265,431","266,026","269,604","266,455","268,449","264,540","263,842","261,478","259,863","260,078","259,111","254,599","255,160","253,806","256,442","257,929","256,606","253,863","256,809","255,878","256,537","237,428","236,677","223,403","223,063","239,790","241,645","242,806","239,948","239,535","249,048","257,936","259,735","257,709","255,886","251,779","263,927","261,632"
Accounts Payable,"23,332","23,623","21,821","19,000","16,640","17,380","15,307","13,516","12,696","13,416","12,205","13,986","13,078","12,057","13,084","14,565","14,479","15,722","15,335","13,953","14,230","14,805","13,230","14,103","11,006","8,250","9,537","10,950","12,858","14,719","15,308","16,454","20,137","24,906","21,699","18,955","17,942","18,656","21,649",0
Deferred Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,927",0
Current Debt,"3,008","3,498","5,665","3,790","3,908","2,621","6,580","4,928","9,630","5,530","6,057","10,840","8,297","8,782","7,897","5,192","8,601","8,598","6,121","5,726","7,023","5,588","7,795","3,282","8,688","3,751",530,"1,548","4,841","3,497",291,256,314,"3,230","2,221","1,964","2,931","1,269",440,0
Other Current Liabilities,"9,312","9,207","9,602","9,136","8,897","8,267","8,257","8,020","6,836","5,981","6,482","6,959","7,051","7,117","7,242","7,980","7,550","7,542","7,727","7,492","8,698","8,436","9,208","9,145","8,541","8,824","9,597","9,685","9,781","9,931","9,589","10,081","10,752","10,985","12,963","13,289","12,862","9,922","9,247",0
Total Current Liabilities,"35,652","36,328","37,088","31,926","29,445","28,268","30,144","26,464","29,162","24,927","24,744","31,785","28,426","27,956","28,223","27,737","30,630","31,862","29,183","27,171","29,951","28,829","30,233","26,530","28,235","20,825","19,664","22,183","27,480","28,147","25,188","26,791","31,203","39,121","36,883","34,208","33,735","29,847","33,263",0
Long-Term Debt,"19,960","19,960","19,960","23,960","29,960","29,210","29,210","33,542","32,635","39,487","39,462","35,193","36,864","33,989","33,983","33,477","31,054","29,779","29,854","28,606","25,805","24,806","24,807","23,409","23,663","30,302","34,280","42,320","40,599","39,521","37,056","30,664","29,019","23,005","21,420","20,972","20,275","20,245","20,559","20,836"
Total Long-Term Liabilities,"19,960","19,960","19,960","23,960","29,960","29,210","29,210","33,542","32,635","39,487","39,462","35,193","36,864","33,989","33,983","33,477","31,054","29,779","29,854","28,606","25,805","24,806","24,807","23,409","23,663","30,302","34,280","42,320","40,599","39,521","37,056","30,664","29,019","23,005","21,420","20,972","20,275","20,245","20,559","20,836"
Total Liabilities,"106,428","107,298","108,124","109,835","112,603","110,564","112,511","110,654","112,366","113,153","111,911","113,356","111,321","107,211","107,249","104,487","104,876","104,549","101,933","98,221","100,691","98,427","99,645","92,220","91,763","89,017","91,025","107,064","108,712","108,895","103,226","99,595","101,948","103,374","100,108","97,467","95,452","92,481","20,559","20,836"
Total Debt,"23,054","23,548","25,709","27,818","33,933","31,910","35,876","38,592","42,339","45,085","45,585","46,126","45,256","42,864","41,972","38,763","39,745","38,517","36,110","34,459","33,087","30,649","32,851","26,973","32,351","34,053","34,810","44,315","45,440","43,018","37,347","31,369","29,333","26,235","25,862","23,339","23,206","21,514","20,559","20,836"
Debt Growth,63.01%,17.95%,38.36%,36.16%,47.19%,35.51%,39.55%,38.73%,24.77%,41.29%,27.06%,19.52%,6.89%,-4.93%,-7.93%,-15.96%,-12.18%,-10.14%,-13.97%,-11.10%,-16.75%,-20.43%,-9.03%,-21.72%,-2.22%,11.11%,5.96%,64.29%,40.46%,26.33%,7.29%,-29.21%,-35.45%,-39.01%,-30.75%,-25.60%,-20.89%,-18.00%,-20.50%,-10.72%
Common Stock,"1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832",0
Retained Earnings,"176,294","179,939","183,519","184,987","185,557","184,129","184,167","181,578","178,853","175,379","174,657","173,046","173,698","173,116","173,035","174,106","175,619","176,899","178,816","180,987","181,387","183,442","183,783","174,945","176,113","166,122","163,509","160,377","159,285","159,640","163,044","165,546","169,059","177,909","186,394","190,024","193,738","196,926","200,593",0
Comprehensive Income,"-3,774","-3,737","-3,678","-5,099","-5,020","-4,891","-4,789","-4,531","-4,390","-4,272","-4,083","-4,083","-3,966","-3,844","-3,662","-3,829","-3,699","-3,608","-3,505","-3,784","-3,699","-3,597","-3,509","-5,230","-5,124","-4,990","-4,747","-5,852","-4,826","-4,535","-4,658","-4,129","-3,892","-3,731","-3,413","-3,038","-2,741","-2,711","-2,597",0
Shareholders' Equity,"178,126","181,771","185,351","186,819","187,389","185,961","185,999","183,410","180,685","177,211","176,489","174,878","175,530","174,948","174,867","175,938","177,451","178,731","180,648","182,819","183,219","185,274","185,615","176,777","177,945","167,954","165,341","162,209","161,117","161,472","164,876","167,378","170,891","179,741","188,226","191,856","195,570","198,758","165,265","160,957"
Total Liabilities and Equity,"258,238","262,045","265,431","266,026","269,604","266,455","268,449","266,103","263,842","261,478","259,863","260,078","259,111","254,599","255,160","253,806","256,442","257,929","256,606","253,863","256,809","255,878","256,537","237,428","236,677","223,403","223,063","239,790","241,645","242,806","239,948","239,535","249,048","257,936","259,735","257,709","416,320","411,077","429,192","261,632"
Net Cash / Debt,"-6,871","-9,313","-11,219","-14,603","-20,826","-19,389","-22,637","-27,260","-33,460","-36,001","-37,913","-39,125","-38,262","-38,089","-35,318","-33,941","-33,241","-30,831","-26,364","-24,114","-24,332","-22,078","-21,096","-21,224","-23,809","-27,139","-27,916","-38,688","-38,332","-35,457","-31,315","-25,694","-17,629","-13,865","-10,431","-5,438","-7,408","-11,904","-14,621","-12,613"
Net Cash Per Share,-3.60,-4.90,-5.92,-7.75,-11.10,-10.33,-12.09,-14.54,-17.90,-19.23,-20.13,-20.70,-20.19,-20.12,-18.63,-17.81,-17.37,-16.07,-13.75,-12.65,-12.80,-11.60,-11.14,-11.34,-12.76,-14.64,-15.06,-20.25,-20.01,-18.45,-16.30,-13.37,-9.07,-7.08,-5.38,-2.83,-3.90,-6.35,-7.79,-6.75
Working Capital,"14,097","12,592","9,995","10,306","11,825","12,470","9,675","7,966","2,551","7,544","4,129","-2,166","1,142","-1,330","1,175",823,"1,096","2,394","6,400","6,850","3,720","4,258","3,755","1,799",327,"2,907","5,139","3,895","2,953","4,826","6,949","6,947","13,506","12,067","14,620","16,135","14,616","12,943","-18,642","12,613"
Book Value Per Share,94.00,96.30,98.54,99.83,100.39,99.57,99.55,98.13,96.63,94.66,94.20,93.23,93.40,93.01,92.88,93.18,93.59,94.05,95.04,96.56,97.04,98.07,98.70,94.42,95.55,90.62,89.20,84.89,84.23,84.21,85.96,87.38,88.29,92.28,97.41,100.42,103.38,106.45,88.33,86.47
