,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Other Long-Term Liabilities,303.08,338.99,348.29,342.47,339.45,451.34,264.95,345.28,372.3,396.18,424.26,395.28,403.75,639.79,707.26,737.18,582.26,630.52,726.28,726.75,722.87,768.7,824.57,815.93,844.88,887.09,933.05,939.9,850.14,841.28,814,814.1,776.47,793.17,813.25,820.94,819.43,827.63,854.66,848.56
Total Long-Term Liabilities,"1,604","1,639","1,648","1,642","1,639","1,751","1,315","1,395","1,422","1,441","1,469","1,440","1,149","3,410","3,241","3,271","3,117","3,166","3,262","3,263","3,260","3,306","3,488","3,485","3,511","3,549","3,345","3,348","3,261","2,615","2,280","2,276","2,251","3,406","3,432","3,443","3,444","3,452","3,473","3,462"
Total Liabilities,"2,156","2,270","2,284","2,494","2,219","2,260","2,274","2,526","2,281","2,256","2,180","2,189","2,093","4,541","4,286","4,426","4,035","3,942","3,941","4,378","4,254","4,434","4,611","4,782","4,578","4,435","4,439","4,857","4,531","4,549","4,549","4,454","4,875","4,839","5,031","4,996","4,833","4,682","4,642","4,819"
Total Debt,"1,301","1,301","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,294","1,208","1,111","1,145","3,134","2,841","2,834","2,722","2,535","2,536","2,710","2,754","2,850","3,046","2,913","2,910","2,705","2,705","2,701","2,704","2,717","2,784","2,622","3,028","2,968","3,170","3,100","2,917","2,668","2,662","2,867"
Debt Growth,-0.62%,-0.63%,-0.69%,-0.10%,-0.09%,-0.08%,-,-,-,-0.43%,-7.04%,-14.55%,-11.96%,142.08%,135.11%,155.14%,137.85%,-19.09%,-10.74%,-4.39%,1.18%,12.40%,20.10%,7.50%,5.65%,-5.06%,-11.17%,-7.29%,-7.07%,0.41%,2.91%,-2.93%,11.97%,9.27%,13.85%,18.23%,-3.66%,-10.11%,-16.00%,-7.51%
Common Stock,"-1,663.19","-1,834.46","-1,863.85","-1,841.64","-2,070.43","-2,286.69","-2,459.13","-2,615.04","-2,691.2","-2,938.33","-2,946.83","-2,925.45","-2,896.39","-2,865.01","-2,854.16","-2,816.94","-2,780.18","-2,837.64","-2,903.43","-3,238.38","-3,286.04","-3,649.36","-3,827.88","-3,775.51","-3,732.72","-3,907.93","-3,875.76","-3,814.18","-3,858.95","-4,220.06","-4,769.9","-4,714.69","-5,240.57","-5,518.88","-5,811.89","-5,813.9","-5,811.53","-5,811.11","-5,853.66","-6,180.13"
Retained Earnings,"3,872","3,999","4,109","4,027","4,122","4,228","4,328","4,557","4,675","4,806","4,971","4,968","5,087","5,171","5,388","5,350","5,652","5,838","6,240","6,262","6,465","6,691","6,939","6,917","7,152","7,297","7,597","7,510","7,688","7,877","8,109","8,305","8,522","8,719","8,953","9,160","9,369","9,597","9,844","10,081"
Comprehensive Income,35.55,28.43,26.82,17.51,-4.26,-8.47,-20,-17.68,-33.67,-24.87,-36.41,-17.29,-11.94,-3.03,32,20.44,22.52,16.34,9.86,3.87,0.41,-39.15,-60.65,-36.84,-94.81,-153.38,-115.95,-97.41,-12.97,30.89,-30.27,-27.26,12.15,107.92,88.12,84.1,76.1,77.78,87.17,93.34
Shareholders' Equity,"2,244","2,193","2,272","2,203","2,048","1,932","1,849","1,925","1,950","1,843","1,987","2,026","2,178","2,303","2,566","2,553","2,894","3,017","3,346","3,027","3,179","3,003","3,051","3,105","3,324","3,235","3,605","3,598","3,817","3,688","3,309","3,563","3,294","3,308","3,230","3,431","3,633","3,864","4,078","3,994"
Net Cash / Debt,-947.46,-787.69,-718.55,-473.28,-896.81,-866.85,"-1,099.79",-627.39,-913.18,"-1,084.66","-1,044.66",-967.26,-997.3,"-2,942.04","-2,628.08","-2,575.49","-2,536","-2,396.59","-2,417.5","-2,621.43","-2,673.6","-2,753.13","-2,943.4","-2,686.7","-2,675.55","-2,560.03","-2,283.85","-1,997.81","-2,150.58","-2,222.89","-2,704.24","-2,508.75","-2,943.76","-2,877.97","-3,095.06","-3,010.2","-2,828.52","-2,544.24","-2,574.23","-2,781.73"
Working Capital,"1,112","1,176","1,377","1,294","1,131","1,227",774.63,912.3,900.02,775.02,883.89,851.91,685.97,823.63,879.76,889.08,"1,062","1,202","1,425","1,101","1,229","1,109","1,167","1,193","1,431","1,425","1,573","1,594","1,708",909.22,208.63,477.55,63.25,"1,199","1,148","1,339","1,522","1,708","1,819","1,679"
Book Value Per Share,18.72,18.25,19.52,18.84,17.45,16.89,16.77,17.83,18.04,17.22,19.07,19.30,20.74,21.86,24.34,24.02,27.18,28.27,31.48,28.32,30.41,28.71,29.77,30.00,32.04,31.09,34.83,34.39,36.34,35.10,32.14,34.46,31.75,32.33,31.92,33.78,35.75,37.99,40.08,39.22
