,2014-04-05,2014-07-05,2014-10-04,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-04-04,2020-07-04,2020-10-03,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31
Goodwill,"1,959","1,971","1,983","2,069","2,043","2,046","2,024","2,011","2,025","2,031","2,027","2,053","2,177","2,180","2,208","2,196","2,196","2,186","2,194","2,184","2,184","2,188","2,186","2,201","2,183","2,190","2,196","2,230","2,235","2,242","2,788","2,827","2,904","3,930","3,917","3,920","3,915","3,926","3,922","3,969"
Intangible Assets,851.01,842.45,819.08,862.09,834.81,819.05,793.05,770.67,756.72,740.79,757.63,866.84,969.49,946.98,940.31,914.65,892.12,867.91,847.57,828.5,806.89,786.41,764.27,742.19,718.01,698.44,678.56,668.02,647.48,627.2,"1,171","1,104","1,063","3,429","3,393","3,322","3,263","3,206","3,147","3,108"
Other Long-Term Assets,"1,037","1,030","1,011",955.64,930.09,"1,685",947,822.92,"1,250","1,249","1,221",718.91,"1,264","1,291",758.76,812.99,863.45,874.36,"1,309",936.74,"1,225",887.54,"1,391",996.49,"1,147",685.97,849.35,839.93,848.93,835.35,"1,089",977.59,962.91,"1,062",965.78,928.28,888.73,863.93,893.76,828.01
Total Long-Term Assets,"8,808","8,816","8,697","9,174","8,992","8,913","8,804","8,496","8,389","8,386","8,413","8,717","8,997","8,930","9,003","9,017","9,042","9,050","9,119","9,284","9,436","9,659","9,822","10,118","10,019","10,131","10,553","10,637","10,763","10,940","12,826","13,024","13,852","17,635","17,716","17,788","17,930","18,089","18,319","18,955"
Total Assets,"15,118","15,311","15,494","15,616","14,855","15,068","15,269","14,250","14,395","14,925","15,114","15,224","15,875","16,113","16,504","15,841","16,121","17,452","17,963","17,921","18,087","18,126","18,506","18,345","17,866","18,766","19,519","20,125","21,172","22,996","24,949","25,823","28,633","31,668","32,073","32,479","32,246","33,380","34,268","35,340"
Accounts Payable,"1,063","1,124","1,113",993.87,746.18,820.56,907.33,566.53,758.7,"1,023",926.12,838.11,"1,258","1,214","1,313","1,181","1,330","1,558","1,448","1,428","1,430","1,220","1,311","1,202","1,190",902.07,"1,211","1,432","1,663","2,204","1,870","1,974","1,901","2,316","1,810","1,650","2,012","1,856","1,855","2,020"
Deferred Revenue,-48.39,-177.57,-69.09,0,-40.57,-27.44,-60.52,0,-48.23,-34,-54.43,0,-602.5,"-1,223.2",-20.25,0,0,0,-161.66,0,-161,0,-190.38,-9.26,-146.4,0,0,-10.89,0,0,0,0,345.7,295.1,280.5,0,329.5,350.5,0,0
Current Debt,30.37,53.71,57.4,223.81,43.19,50.96,54.6,51.32,36.66,19.95,29.8,617.96,648.15,"1,139","1,150",552.83,574.04,59.17,52.83,57.87,71.44,60.09,76.6,91.71,82.66,94.17,74.25,68.79,66.94,112.71,717.87,723.4,716.06,729.68,93.64,77.66,54.45,58.43,60.87,193.31
Other Current Liabilities,851.42,"1,017","1,055",880.09,776,846,946,767.33,803,926.94,997,933.9,"1,534","2,195","1,092","1,091",940.64,"1,133","1,469","1,320","1,228","1,101","1,389","1,180","1,093",968.79,"1,088","1,138","1,241","1,563","2,210","2,460","2,172","2,019","2,448","2,603","1,434","1,740","2,368","2,381"
Total Current Liabilities,"1,896","2,017","2,156","2,098","1,525","1,690","1,847","1,385","1,550","1,936","1,898","2,390","2,838","3,325","3,535","2,825","2,845","2,750","2,808","2,806","2,568","2,380","2,586","2,464","2,219","1,965","2,373","2,628","2,970","3,880","4,798","5,157","5,134","5,359","4,632","4,330","3,830","4,004","4,284","4,595"
Long-Term Debt,"4,377","4,369","4,361","4,361","4,361","4,361","4,361","4,361","4,338","4,338","4,338","3,739","3,740","3,241","3,241","3,242","3,243","4,232","4,233","4,233","4,234","4,234","4,288","4,291","4,243","5,279","5,452","5,272","5,273","5,275","4,950","4,961","6,112","6,622","6,617","6,614","6,616","6,621","6,621","6,649"
Other Long-Term Liabilities,984.61,978.75,960.8,"1,082","1,064","1,042","1,014",718.61,729.03,730.21,786.33,839.7,829.69,834.81,867.67,689.46,710.88,733.7,748.02,679.04,782.23,813.75,771.64,798.42,808.24,898.34,976.72,993.88,"1,067","1,130","1,252","1,100","1,244","1,835","1,999","1,966","1,870","1,814","1,854","1,973"
Total Long-Term Liabilities,"5,362","5,348","5,321","5,443","5,425","5,403","5,375","5,079","5,067","5,068","5,125","4,579","4,570","4,076","4,109","3,932","3,954","4,966","4,981","4,912","5,016","5,048","5,059","5,090","5,051","6,177","6,429","6,266","6,340","6,406","6,202","6,062","7,356","8,456","8,616","8,580","8,487","8,435","8,475","8,622"
Total Liabilities,"7,257","7,365","7,478","7,541","6,950","7,093","7,222","6,464","6,617","7,004","7,023","6,969","7,407","7,401","7,644","6,756","6,798","7,716","7,788","7,719","7,584","7,428","7,645","7,553","7,270","8,142","8,802","8,894","9,311","10,286","10,999","11,219","12,490","13,816","13,248","12,909","12,317","12,439","12,759","13,217"
Total Debt,"4,407","4,423","4,418","4,584","4,404","4,412","4,415","4,412","4,375","4,358","4,368","4,357","4,388","4,380","4,392","3,795","3,817","4,291","4,286","4,291","4,305","4,294","4,364","4,383","4,326","5,373","5,526","5,341","5,340","5,388","5,668","5,685","6,828","7,351","6,711","6,691","6,671","6,679","6,681","6,842"
Debt Growth,20.00%,29.62%,-0.01%,3.97%,-0.08%,-0.25%,-0.06%,-3.76%,-0.66%,-1.23%,-1.07%,-1.24%,0.31%,0.51%,0.54%,-12.90%,-13.02%,-2.02%,-2.42%,13.07%,12.79%,0.07%,1.83%,2.14%,0.48%,25.12%,26.63%,21.85%,23.44%,0.28%,2.56%,6.45%,27.87%,36.43%,18.40%,17.71%,-2.31%,-9.14%,-0.44%,2.25%
Common Stock,151.03,151.17,151.23,151.24,151.24,151.42,151.43,151.43,151.43,151.59,151.64,151.73,151.78,151.92,151.94,151.96,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06,152.06
Retained Earnings,"7,133","7,161","7,288","7,378","7,326","7,331","7,438","7,256","7,207","7,320","7,470","7,631","7,866","8,068","8,215","8,464","8,696","9,258","9,814","10,337","10,714","10,978","11,130","11,115","11,013","10,999","11,069","11,344","12,164","13,550","15,561","17,674","19,635","22,064","23,630","24,755","25,762","27,096","28,110","28,762"
Comprehensive Income,-35.8,-3.95,-85.34,-145.71,-264.5,-236.71,-301.91,-351.36,-296.16,-281.38,-288.58,-317.84,-316.99,-292.94,-217.86,-254.68,-249.37,-296.03,-274.61,-304.13,-308.79,-297.76,-313.77,-302.97,-367.63,-340.84,-315.47,-118.86,-103.56,-73.73,-85.9,-115.28,-44.5,-70.81,-103.55,-137.52,-165.36,-128.97,-148.83,-162.07
Shareholders' Equity,"7,602","7,681","7,735","7,772","7,612","7,661","7,709","7,417","7,426","7,574","7,727","7,880","8,134","8,377","8,519","8,739","8,976","9,373","9,792","9,792","10,114","10,301","10,449","10,358","10,168","10,195","10,302","10,789","11,447","12,254","13,423","14,016","15,205","16,809","17,708","18,415","19,017","19,954","20,466","20,941"
Total Liabilities and Equity,"15,118","15,311","15,494","15,616","14,855","15,068","15,269","14,250","14,395","14,925","15,114","15,224","15,875","16,113","16,504","15,841","16,121","17,452","17,963","17,921","18,087","18,126","18,506","18,345","17,866","18,766","19,519","20,125","21,172","22,996","24,949","25,823","28,633","31,668","32,073","32,479","32,246","33,380","34,268","35,340"
Net Cash / Debt,"-3,154.73","-3,255.05","-3,022.06","-3,460.27","-3,137.93","-2,722.83","-2,419.78","-2,372.45","-2,046.04","-2,026.36","-2,013.44","-2,161.14","-2,680.3","-2,818.54","-2,765.91","-2,795.97","-3,056.65","-2,804.96","-2,353.43","-2,892.26","-2,704.42","-2,812.6","-2,428.22","-2,548.36","-2,934.68","-2,336.61","-2,247.47","-2,292.91","-2,476.66","-2,267.14","-3,656.27","-3,066.95","-2,656.25","-4,985.37","-3,283.38","-1,833.55","-2,053.1","-1,298.07",37.63,292.09
Net Cash Per Share,-9.87,-10.17,-9.43,-10.80,-9.79,-8.49,-7.54,-7.40,-6.41,-6.34,-6.29,-6.75,-8.35,-8.77,-8.62,-8.74,-9.54,-8.78,-7.43,-9.32,-8.80,-9.19,-7.96,-8.38,-9.69,-7.71,-7.41,-7.55,-8.19,-7.62,-12.56,-10.91,-9.76,-18.90,-12.65,-7.17,-8.07,-5.18,0.15,1.18
Working Capital,"4,414","4,478","4,640","4,344","4,338","4,465","4,618","4,369","4,456","4,602","4,802","4,116","4,040","3,857","3,965","4,000","4,235","5,651","6,037","5,830","6,082","6,087","6,098","5,763","5,629","6,670","6,593","6,861","7,439","8,176","7,326","7,642","9,648","8,675","9,724","10,362","10,486","11,286","11,665","11,791"
Book Value Per Share,23.79,24.03,24.17,24.28,23.76,23.90,24.03,23.13,23.26,23.72,24.17,24.63,25.40,26.14,26.61,27.38,28.10,29.43,31.00,31.61,32.99,33.72,34.30,34.12,33.57,33.66,33.96,35.55,37.92,41.28,46.20,49.98,55.99,63.86,68.35,72.10,74.99,79.77,82.36,84.83
