,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Total Liabilities,"3,142","3,186","3,130","3,112","10,607","17,078","16,696","17,330","16,636","16,507","17,290","16,926","17,054","16,215","15,967","14,635","15,182","13,447","13,159","12,851","12,750","12,544","12,230","12,246","13,630","12,004","12,147","12,218","11,577","11,640","11,294","10,790","9,596","9,328","9,082","9,039","9,086","8,916","8,699","6,825"
Total Debt,"1,680","1,687","1,426","1,402","9,061","12,050","11,915","11,530","11,117","10,534","11,006","11,245","11,513","10,684","10,425","10,143","11,112","9,494","9,197","8,924","8,811","8,719","8,338","8,221","9,669","8,209","8,286","8,127","7,839","7,851","7,513","7,079","6,301","6,152","5,894","5,697","5,790","5,709","5,482","5,768"
Debt Growth,-1.33%,-0.04%,-15.40%,-16.22%,439.33%,614.10%,735.29%,722.65%,22.69%,-12.58%,-7.62%,-2.46%,3.56%,1.43%,-5.28%,-9.81%,-3.48%,-11.13%,-11.77%,-12.01%,-20.71%,-8.16%,-9.35%,-7.87%,9.74%,-5.85%,-0.61%,-1.15%,-18.93%,-4.36%,-9.33%,-12.89%,-19.62%,-21.65%,-21.55%,-19.53%,-8.11%,-7.19%,-6.98%,1.25%
Common Stock,2.6,2.7,2.7,2.7,2.7,3,3,3,3,3,3,3.1,3.1,3,3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,0
Retained Earnings,"7,897","8,037","8,166","8,285","8,427","8,232","8,265","8,348","8,408","8,332","8,443","8,467","8,650","8,788","8,837","10,023","10,192","10,328","10,441","9,491","9,688","9,773","10,155","10,427","9,866","9,610","9,803","10,087","10,238","10,331","10,426","10,292","9,503","9,607","9,740","9,559","9,742","9,902","10,015",0
Comprehensive Income,375.7,356.1,268.5,85.9,-31.5,-40.5,-253.1,-329,-242.9,-339.3,-303.4,-434,-423.8,-264.4,-159.9,-83.2,-51.3,-163,-168.1,-187.4,-183.5,-171.8,-223.2,-241.9,-255.1,-265.8,-287,-297.8,-276.7,-287,-298.1,-231.6,-158.9,-192.5,-244.9,-179.3,-178,-177.8,-186.5,0
Shareholders' Equity,"6,238","6,452","6,541","6,521","6,581","10,124","9,992","9,888","9,661","9,536","9,746","9,583","9,934","10,280","10,450","11,758","12,000","12,044","12,223","11,271","11,539","11,662","12,082","12,393","11,879","11,644","11,872","12,199","12,450","12,578","12,709","12,661","12,016","12,118","12,245","12,021","12,158","12,379","12,518","14,672"
Total Liabilities and Equity,"9,380","9,638","9,671","9,635","17,190","27,204","26,689","27,220","26,297","26,043","27,037","26,509","26,988","26,494","26,418","26,393","27,181","25,491","25,382","24,127","24,289","24,206","24,315","24,639","25,513","23,648","24,026","24,418","24,027","24,223","24,009","23,456","21,618","21,453","21,333","21,067","21,244","21,294","21,217","21,497"
Net Cash / Debt,-92,10.6,320.7,294.3,220.7,"-10,166.2","-10,104.4","-9,905.6","-10,107.2","-9,557.2","-10,517.5","-10,611.3","-10,473.3","-10,233.7","-9,943.9","-9,618.1","-9,346.5","-9,013.2","-8,672.8","-8,381.3","-8,223.8","-8,316.2","-7,825","-7,603.5","-7,235.1","-7,495.9","-7,319","-7,324.4","-7,114.4","-6,808.6","-6,593.6","-6,701.2","-5,865","-5,765.1","-5,348.7","-5,320.8","-5,459.6","-5,389.6","-5,190.3","-5,352.1"
Net Cash / Debt Growth,-,-,-,118.32%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Net Cash Per Share,-0.54,0.06,1.87,1.70,1.28,-58.76,-49.12,-49.04,-50.04,-47.93,-51.84,-52.40,-51.57,-50.24,-48.74,-47.12,-45.68,-44.05,-42.22,-40.73,-39.96,-40.33,-37.80,-36.59,-35.04,-36.25,-35.10,-34.99,-33.85,-32.31,-31.31,-32.08,-27.92,-27.41,-25.43,-25.36,-25.95,-25.68,-24.72,-25.49
Working Capital,"3,128","3,277","3,240","3,251","11,009","4,588","4,608","4,245","3,567","2,949","2,386","2,273","2,424","1,428","1,423","1,577","2,351","2,722","2,122","2,006","2,244",713.4,627.6,"1,282","2,591","2,546","2,886","2,526","2,911","2,428","2,373","1,417","1,843","1,999","2,239","2,069","2,076","2,154","2,300","2,652"
Book Value Per Share,36.89,38.32,38.71,38.36,38.71,58.52,49.10,49.41,48.28,47.82,48.71,47.82,49.40,50.94,51.66,58.06,59.11,59.24,60.00,55.14,56.45,56.94,58.85,60.22,57.52,56.31,57.33,58.82,59.85,60.30,60.86,60.61,57.44,57.82,58.36,57.30,58.06,59.34,59.92,70.23
